aad$1	F	b	Lcn;	behaviourDefaultDispenseItem
aad$1	M	a	(Lck;)V	playDispenseSound
aad$1	M	b	(Lck;Lzx;)Lzx;	dispenseStack
aae$1	F	a	[Ljava/lang/String;	field_179542_a
aae$1	M	a	(Lzx;)Ljava/lang/String;	apply
abj$RecipeAddPattern	M	a	()I	getRecipeSize
abj$RecipeAddPattern	M	a	(Lxp;)Lzx;	getCraftingResult
abj$RecipeAddPattern	M	a	(Lxp;Ladm;)Z	matches
abj$RecipeAddPattern	M	b	()Lzx;	getRecipeOutput
abj$RecipeAddPattern	M	b	(Lxp;)[Lzx;	getRemainingItems
abj$RecipeAddPattern	M	c	(Lxp;)Laku$a;	func_179533_c
abj$RecipeDuplicatePattern	M	a	()I	getRecipeSize
abj$RecipeDuplicatePattern	M	a	(Lxp;)Lzx;	getCraftingResult
abj$RecipeDuplicatePattern	M	a	(Lxp;Ladm;)Z	matches
abj$RecipeDuplicatePattern	M	b	()Lzx;	getRecipeOutput
abj$RecipeDuplicatePattern	M	b	(Lxp;)[Lzx;	getRemainingItems
abt$1	F	a	Labt;	field_77582_a
abt$1	M	a	(Labs;Labs;)I	compare
ack$DamageIterator	F	a	Lpr;	user
ack$DamageIterator	F	b	Lpk;	target
ack$DamageIterator	M	a	(Laci;I)V	calculateModifier
ack$HurtIterator	F	a	Lpr;	user
ack$HurtIterator	F	b	Lpk;	attacker
ack$HurtIterator	M	a	(Laci;I)V	calculateModifier
ack$IModifier	M	a	(Laci;I)V	calculateModifier
ack$ModifierDamage	F	a	I	damageModifier
ack$ModifierDamage	F	b	Low;	source
ack$ModifierDamage	M	a	(Laci;I)V	calculateModifier
ack$ModifierLiving	F	a	F	livingModifier
ack$ModifierLiving	F	b	Lpw;	entityLiving
ack$ModifierLiving	M	a	(Laci;I)V	calculateModifier
ad$1	F	a	Lpk;	field_174804_a
ad$1	F	b	Lm;	field_174802_b
ad$1	F	c	Lcj;	field_174803_c
ad$1	F	d	D	field_174800_d
ad$1	F	e	D	field_174801_e
ad$1	F	f	D	field_174798_f
ad$1	F	g	Lad;	field_174799_g
ad$1	M	a	(ILjava/lang/String;)Z	canCommandSenderUseCommand
ad$1	M	a	(Leu;)V	addChatMessage
ad$1	M	a	(Ln$a;I)V	setCommandStat
ad$1	M	c	()Lcj;	getPosition
ad$1	M	d	()Laui;	getPositionVector
ad$1	M	e	()Ladm;	getEntityWorld
ad$1	M	e_	()Ljava/lang/String;	getName
ad$1	M	f	()Lpk;	getCommandSenderEntity
ad$1	M	f_	()Leu;	getDisplayName
ad$1	M	u_	()Z	sendCommandFeedback
adc$1	F	a	Ladc;	field_180325_a
adc$1	M	a	()Ljava/lang/String;	call
adc$2	F	a	Ladc;	field_180327_a
adc$2	M	a	()Ljava/lang/String;	call
add$WeightedRandomMinecart	F	b	Ladd;	field_98221_d
add$WeightedRandomMinecart	F	c	Ldn;	nbtData
add$WeightedRandomMinecart	F	d	Ljava/lang/String;	entityType
add$WeightedRandomMinecart	M	a	()Ldn;	toNBT
add$WeightedRandomMinecart	M	a	(Ladd$a;)Ljava/lang/String;	access$000
add$WeightedRandomMinecart	M	b	(Ladd$a;)Ldn;	access$100
adk$Value	F	a	Ljava/lang/String;	valueString
adk$Value	F	b	Z	valueBoolean
adk$Value	F	c	I	valueInteger
adk$Value	F	d	D	valueDouble
adk$Value	F	e	Ladk$b;	type
adk$Value	M	a	()Ljava/lang/String;	getString
adk$Value	M	a	(Ljava/lang/String;)V	setValue
adk$Value	M	b	()Z	getBoolean
adk$Value	M	c	()I	getInt
adk$Value	M	e	()Ladk$b;	getType
adk$ValueType	F	a	Ladk$b;	ANY_VALUE
adk$ValueType	F	b	Ladk$b;	BOOLEAN_VALUE
adk$ValueType	F	c	Ladk$b;	NUMERICAL_VALUE
adk$ValueType	F	d	[Ladk$b;	$VALUES
adm$1	F	a	Lcj;	field_180253_a
adm$1	F	b	Ladm;	field_77485_a
adm$1	M	a	()Ljava/lang/String;	call
adm$2	F	a	Lafh;	field_151300_a
adm$2	F	b	Ladm;	field_77405_a
adm$2	M	a	()Ljava/lang/String;	call
adm$3	F	a	Ladm;	field_77440_a
adm$3	M	a	()Ljava/lang/String;	call
adm$4	F	a	Ladm;	field_151308_a
adm$4	M	a	()Ljava/lang/String;	call
adp$GameType	F	a	Ladp$a;	NOT_SET
adp$GameType	F	b	Ladp$a;	SURVIVAL
adp$GameType	F	c	Ladp$a;	CREATIVE
adp$GameType	F	d	Ladp$a;	ADVENTURE
adp$GameType	F	e	Ladp$a;	SPECTATOR
adp$GameType	F	f	I	id
adp$GameType	F	g	Ljava/lang/String;	name
adp$GameType	F	h	[Ladp$a;	$VALUES
adp$GameType	M	a	()I	getID
adp$GameType	M	a	(I)Ladp$a;	getByID
adp$GameType	M	a	(Ljava/lang/String;)Ladp$a;	getByName
adp$GameType	M	a	(Lwl;)V	configurePlayerCapabilities
adp$GameType	M	b	()Ljava/lang/String;	getName
adp$GameType	M	c	()Z	isAdventure
adp$GameType	M	d	()Z	isCreative
adp$GameType	M	e	()Z	isSurvivalOrAdventure
adu$PortalPosition	F	c	J	lastUpdateTime
adu$PortalPosition	F	d	Ladu;	field_85088_e
ady$1	F	a	[I	field_180275_a
ady$Height	F	a	F	rootHeight
ady$Height	F	b	F	variation
ady$Height	M	a	()Lady$a;	attenuate
ady$SpawnListEntry	F	b	Ljava/lang/Class;	entityClass
ady$SpawnListEntry	F	c	I	minGroupCount
ady$SpawnListEntry	F	d	I	maxGroupCount
ady$TempCategory	F	a	Lady$b;	OCEAN
ady$TempCategory	F	b	Lady$b;	COLD
ady$TempCategory	F	c	Lady$b;	MEDIUM
ady$TempCategory	F	d	Lady$b;	WARM
ady$TempCategory	F	e	[Lady$b;	$VALUES
adz$Block	F	a	[F	rainfallValues
adz$Block	F	b	[Lady;	biomes
adz$Block	F	c	I	xPosition
adz$Block	F	d	I	zPosition
adz$Block	F	e	J	lastAccessTime
adz$Block	F	f	Ladz;	field_76887_g
adz$Block	M	a	(II)Lady;	getBiomeGenAt
aea$1	M	a	(Lady;Lcj;)I	getColorAtPos
aea$2	M	a	(Lady;Lcj;)I	getColorAtPos
aea$3	M	a	(Lady;Lcj;)I	getColorAtPos
aea$ColorResolver	M	a	(Lady;Lcj;)I	getColorAtPos
aeg$1	F	aD	Laeg;	field_150612_aC
aeg$1	M	a	(Ljava/util/Random;)Laoh;	genBigTreeChance
aeg$2	F	aD	Laeg;	field_150613_aC
aeg$2	M	a	(Ladm;Ljava/util/Random;Lcj;)V	decorate
aer$Mutated	M	a	(Ladm;Ljava/util/Random;Lans;IID)V	genTerrainBlocks
aer$Mutated	M	a	(Ladm;Ljava/util/Random;Lcj;)V	decorate
aez$Anvil	F	a	Ladm;	world
aez$Anvil	F	b	Lcj;	position
aez$Anvil	M	a	(Lwm;Lwn;)Lxi;	createContainer
aez$Anvil	M	e_	()Ljava/lang/String;	getName
aez$Anvil	M	f_	()Leu;	getDisplayName
aez$Anvil	M	k	()Ljava/lang/String;	getGuiID
aez$Anvil	M	l_	()Z	hasCustomName
afa$1	F	a	[I	field_180370_a
afa$BlockBannerHanging	M	a	(I)Lalz;	getStateFromMeta
afa$BlockBannerHanging	M	a	(Ladm;Lcj;Lalz;Lafh;)V	onNeighborBlockChange
afa$BlockBannerHanging	M	a	(Ladq;Lcj;)V	setBlockBoundsBasedOnState
afa$BlockBannerHanging	M	c	(Lalz;)I	getMetaFromState
afa$BlockBannerHanging	M	e	()Lama;	createBlockState
afa$BlockBannerStanding	M	a	(I)Lalz;	getStateFromMeta
afa$BlockBannerStanding	M	a	(Ladm;Lcj;Lalz;Lafh;)V	onNeighborBlockChange
afa$BlockBannerStanding	M	c	(Lalz;)I	getMetaFromState
afa$BlockBannerStanding	M	e	()Lama;	createBlockState
afe$1	F	a	[I	field_180371_a
afe$EnumRailDirection	F	a	Lafe$b;	NORTH_SOUTH
afe$EnumRailDirection	F	b	Lafe$b;	EAST_WEST
afe$EnumRailDirection	F	c	Lafe$b;	ASCENDING_EAST
afe$EnumRailDirection	F	d	Lafe$b;	ASCENDING_WEST
afe$EnumRailDirection	F	e	Lafe$b;	ASCENDING_NORTH
afe$EnumRailDirection	F	f	Lafe$b;	ASCENDING_SOUTH
afe$EnumRailDirection	F	g	Lafe$b;	SOUTH_EAST
afe$EnumRailDirection	F	h	Lafe$b;	SOUTH_WEST
afe$EnumRailDirection	F	i	Lafe$b;	NORTH_WEST
afe$EnumRailDirection	F	j	Lafe$b;	NORTH_EAST
afe$EnumRailDirection	F	k	[Lafe$b;	META_LOOKUP
afe$EnumRailDirection	F	l	I	meta
afe$EnumRailDirection	F	m	Ljava/lang/String;	name
afe$EnumRailDirection	F	n	[Lafe$b;	$VALUES
afe$EnumRailDirection	M	a	()I	getMetadata
afe$EnumRailDirection	M	a	(I)Lafe$b;	byMetadata
afe$EnumRailDirection	M	c	()Z	isAscending
afe$EnumRailDirection	M	l	()Ljava/lang/String;	getName
afe$Rail	F	a	Lafe;	field_150662_a
afe$Rail	F	b	Ladm;	world
afe$Rail	F	c	Lcj;	pos
afe$Rail	F	d	Lafe;	block
afe$Rail	F	e	Lalz;	state
afe$Rail	F	f	Z	isPowered
afe$Rail	F	g	Ljava/util/List;	field_150657_g
afe$Rail	M	a	()I	countAdjacentRails
afe$Rail	M	a	(Lafe$a;)Z	func_150653_a
afe$Rail	M	a	(Lafe$b;)V	func_180360_a
afe$Rail	M	a	(Lcj;)Z	hasRailAt
afe$Rail	M	a	(ZZ)Lafe$a;	func_180364_a
afe$Rail	M	b	()Lalz;	getBlockState
afe$Rail	M	b	(Lafe$a;)Z	func_150649_b
afe$Rail	M	b	(Lcj;)Lafe$a;	findRailAt
afe$Rail	M	c	()V	func_150651_b
afe$Rail	M	c	(Lafe$a;)V	func_150645_c
afe$Rail	M	c	(Lcj;)Z	func_180363_c
afe$Rail	M	d	(Lcj;)Z	func_180361_d
aff$1	F	a	Ladm;	field_180358_a
aff$1	F	b	Lcj;	field_180357_b
aff$1$1	F	a	Lcj;	field_180369_a
aff$1$1	F	b	Laff$1;	field_180368_b
afg$EnumPartType	F	a	Lafg$a;	HEAD
afg$EnumPartType	F	b	Lafg$a;	FOOT
afg$EnumPartType	F	c	Ljava/lang/String;	name
afg$EnumPartType	F	d	[Lafg$a;	$VALUES
afg$EnumPartType	M	l	()Ljava/lang/String;	getName
afh$1	M	a	()Ljava/lang/String;	getBreakSound
afh$1	M	b	()Ljava/lang/String;	getPlaceSound
afh$2	M	a	()Ljava/lang/String;	getBreakSound
afh$3	M	a	()Ljava/lang/String;	getBreakSound
afh$3	M	b	()Ljava/lang/String;	getPlaceSound
afh$4	M	a	()Ljava/lang/String;	getBreakSound
afh$4	M	b	()Ljava/lang/String;	getPlaceSound
afh$4	M	c	()Ljava/lang/String;	getStepSound
afh$EnumOffsetType	F	a	Lafh$a;	NONE
afh$EnumOffsetType	F	b	Lafh$a;	XZ
afh$EnumOffsetType	F	c	Lafh$a;	XYZ
afh$EnumOffsetType	F	d	[Lafh$a;	$VALUES
afh$SoundType	F	a	Ljava/lang/String;	soundName
afh$SoundType	F	b	F	volume
afh$SoundType	F	c	F	frequency
afh$SoundType	M	a	()Ljava/lang/String;	getBreakSound
afh$SoundType	M	b	()Ljava/lang/String;	getPlaceSound
afh$SoundType	M	c	()Ljava/lang/String;	getStepSound
afh$SoundType	M	d	()F	getVolume
afh$SoundType	M	e	()F	getFrequency
afn$1	F	a	[I	field_180420_a
afu$1	F	a	[I	field_180415_a
afx$1	F	a	Lcq;	field_180418_a
afx$1	F	b	Lafx;	field_180417_b
afx$1	M	a	(Lpk;)Z	apply
afx$Mode	F	a	Lafx$a;	COMPARE
afx$Mode	F	b	Lafx$a;	SUBTRACT
afx$Mode	F	c	Ljava/lang/String;	name
afx$Mode	F	d	[Lafx$a;	$VALUES
afx$Mode	M	l	()Ljava/lang/String;	getName
afy$InterfaceCraftingTable	F	a	Ladm;	world
afy$InterfaceCraftingTable	F	b	Lcj;	position
afy$InterfaceCraftingTable	M	a	(Lwm;Lwn;)Lxi;	createContainer
afy$InterfaceCraftingTable	M	e_	()Ljava/lang/String;	getName
afy$InterfaceCraftingTable	M	f_	()Leu;	getDisplayName
afy$InterfaceCraftingTable	M	k	()Ljava/lang/String;	getGuiID
afy$InterfaceCraftingTable	M	l_	()Z	hasCustomName
agc$1	M	a	(Lafe$b;)Z	apply
agf$DirtType	F	a	Lagf$a;	DIRT
agf$DirtType	F	b	Lagf$a;	COARSE_DIRT
agf$DirtType	F	c	Lagf$a;	PODZOL
agf$DirtType	F	d	[Lagf$a;	METADATA_LOOKUP
agf$DirtType	F	e	I	metadata
agf$DirtType	F	f	Ljava/lang/String;	name
agf$DirtType	F	g	Ljava/lang/String;	unlocalizedName
agf$DirtType	F	h	Larn;	field_181067_h
agf$DirtType	F	i	[Lagf$a;	$VALUES
agf$DirtType	M	a	()I	getMetadata
agf$DirtType	M	a	(I)Lagf$a;	byMetadata
agf$DirtType	M	c	()Ljava/lang/String;	getUnlocalizedName
agf$DirtType	M	d	()Larn;	func_181066_d
agf$DirtType	M	l	()Ljava/lang/String;	getName
agh$EnumDoorHalf	F	a	Lagh$a;	UPPER
agh$EnumDoorHalf	F	b	Lagh$a;	LOWER
agh$EnumDoorHalf	F	c	[Lagh$a;	$VALUES
agh$EnumDoorHalf	M	l	()Ljava/lang/String;	getName
agh$EnumHingePosition	F	a	Lagh$b;	LEFT
agh$EnumHingePosition	F	b	Lagh$b;	RIGHT
agh$EnumHingePosition	F	c	[Lagh$b;	$VALUES
agh$EnumHingePosition	M	l	()Ljava/lang/String;	getName
agi$EnumBlockHalf	F	a	Lagi$a;	UPPER
agi$EnumBlockHalf	F	b	Lagi$a;	LOWER
agi$EnumBlockHalf	F	c	[Lagi$a;	$VALUES
agi$EnumBlockHalf	M	l	()Ljava/lang/String;	getName
agi$EnumPlantType	F	a	Lagi$b;	SUNFLOWER
agi$EnumPlantType	F	b	Lagi$b;	SYRINGA
agi$EnumPlantType	F	c	Lagi$b;	GRASS
agi$EnumPlantType	F	d	Lagi$b;	FERN
agi$EnumPlantType	F	e	Lagi$b;	ROSE
agi$EnumPlantType	F	f	Lagi$b;	PAEONIA
agi$EnumPlantType	F	g	[Lagi$b;	META_LOOKUP
agi$EnumPlantType	F	h	I	meta
agi$EnumPlantType	F	i	Ljava/lang/String;	name
agi$EnumPlantType	F	j	Ljava/lang/String;	unlocalizedName
agi$EnumPlantType	F	k	[Lagi$b;	$VALUES
agi$EnumPlantType	M	a	()I	getMeta
agi$EnumPlantType	M	a	(I)Lagi$b;	byMetadata
agi$EnumPlantType	M	c	()Ljava/lang/String;	getUnlocalizedName
agi$EnumPlantType	M	l	()Ljava/lang/String;	getName
ags$1	F	a	[I	field_181625_a
agw$1	F	a	Lagw;	field_180355_a
agw$1	M	a	(Lagw$a;)Z	apply
agw$EnumFlowerColor	F	a	Lagw$b;	YELLOW
agw$EnumFlowerColor	F	b	Lagw$b;	RED
agw$EnumFlowerColor	F	c	[Lagw$b;	$VALUES
agw$EnumFlowerColor	M	a	()Lagw;	getBlock
agw$EnumFlowerType	F	a	Lagw$a;	DANDELION
agw$EnumFlowerType	F	b	Lagw$a;	POPPY
agw$EnumFlowerType	F	c	Lagw$a;	BLUE_ORCHID
agw$EnumFlowerType	F	d	Lagw$a;	ALLIUM
agw$EnumFlowerType	F	e	Lagw$a;	HOUSTONIA
agw$EnumFlowerType	F	f	Lagw$a;	RED_TULIP
agw$EnumFlowerType	F	g	Lagw$a;	ORANGE_TULIP
agw$EnumFlowerType	F	h	Lagw$a;	WHITE_TULIP
agw$EnumFlowerType	F	i	Lagw$a;	PINK_TULIP
agw$EnumFlowerType	F	j	Lagw$a;	OXEYE_DAISY
agw$EnumFlowerType	F	k	[[Lagw$a;	TYPES_FOR_BLOCK
agw$EnumFlowerType	F	l	Lagw$b;	blockType
agw$EnumFlowerType	F	m	I	meta
agw$EnumFlowerType	F	n	Ljava/lang/String;	name
agw$EnumFlowerType	F	o	Ljava/lang/String;	unlocalizedName
agw$EnumFlowerType	F	p	[Lagw$a;	$VALUES
agw$EnumFlowerType	M	a	()Lagw$b;	getBlockType
agw$EnumFlowerType	M	a	(Lagw$b;)[Lagw$a;	getTypes
agw$EnumFlowerType	M	a	(Lagw$b;I)Lagw$a;	getType
agw$EnumFlowerType	M	b	()I	getMeta
agw$EnumFlowerType	M	d	()Ljava/lang/String;	getUnlocalizedName
agw$EnumFlowerType	M	l	()Ljava/lang/String;	getName
agw$a$1	F	a	Lagw$b;	field_180351_a
agw$a$1	M	a	(Lagw$a;)Z	apply
agx$1	F	a	[I	field_180353_a
agx$1	F	b	[I	field_180352_b
agx$EnumFlowerType	F	a	Lagx$a;	EMPTY
agx$EnumFlowerType	F	b	Lagx$a;	POPPY
agx$EnumFlowerType	F	c	Lagx$a;	BLUE_ORCHID
agx$EnumFlowerType	F	d	Lagx$a;	ALLIUM
agx$EnumFlowerType	F	e	Lagx$a;	HOUSTONIA
agx$EnumFlowerType	F	f	Lagx$a;	RED_TULIP
agx$EnumFlowerType	F	g	Lagx$a;	ORANGE_TULIP
agx$EnumFlowerType	F	h	Lagx$a;	WHITE_TULIP
agx$EnumFlowerType	F	i	Lagx$a;	PINK_TULIP
agx$EnumFlowerType	F	j	Lagx$a;	OXEYE_DAISY
agx$EnumFlowerType	F	k	Lagx$a;	DANDELION
agx$EnumFlowerType	F	l	Lagx$a;	OAK_SAPLING
agx$EnumFlowerType	F	m	Lagx$a;	SPRUCE_SAPLING
agx$EnumFlowerType	F	n	Lagx$a;	BIRCH_SAPLING
agx$EnumFlowerType	F	o	Lagx$a;	JUNGLE_SAPLING
agx$EnumFlowerType	F	p	Lagx$a;	ACACIA_SAPLING
agx$EnumFlowerType	F	q	Lagx$a;	DARK_OAK_SAPLING
agx$EnumFlowerType	F	r	Lagx$a;	MUSHROOM_RED
agx$EnumFlowerType	F	s	Lagx$a;	MUSHROOM_BROWN
agx$EnumFlowerType	F	t	Lagx$a;	DEAD_BUSH
agx$EnumFlowerType	F	u	Lagx$a;	FERN
agx$EnumFlowerType	F	v	Lagx$a;	CACTUS
agx$EnumFlowerType	F	w	Ljava/lang/String;	name
agx$EnumFlowerType	F	x	[Lagx$a;	$VALUES
agx$EnumFlowerType	M	l	()Ljava/lang/String;	getName
ahb$1	F	a	[I	field_180356_a
ahh$EnumBlockHalf	F	a	Lahh$a;	TOP
ahh$EnumBlockHalf	F	b	Lahh$a;	BOTTOM
ahh$EnumBlockHalf	F	c	Ljava/lang/String;	name
ahh$EnumBlockHalf	F	d	[Lahh$a;	$VALUES
ahh$EnumBlockHalf	M	l	()Ljava/lang/String;	getName
ahn$1	M	a	(Lcq;)Z	apply
aho$1	F	a	[I	field_181092_a
aho$EnumType	F	a	Laho$a;	NORTH_WEST
aho$EnumType	F	b	Laho$a;	NORTH
aho$EnumType	F	c	Laho$a;	NORTH_EAST
aho$EnumType	F	d	Laho$a;	WEST
aho$EnumType	F	e	Laho$a;	CENTER
aho$EnumType	F	f	Laho$a;	EAST
aho$EnumType	F	g	Laho$a;	SOUTH_WEST
aho$EnumType	F	h	Laho$a;	SOUTH
aho$EnumType	F	i	Laho$a;	SOUTH_EAST
aho$EnumType	F	j	Laho$a;	STEM
aho$EnumType	F	k	Laho$a;	ALL_INSIDE
aho$EnumType	F	l	Laho$a;	ALL_OUTSIDE
aho$EnumType	F	m	Laho$a;	ALL_STEM
aho$EnumType	F	n	[Laho$a;	META_LOOKUP
aho$EnumType	F	o	I	meta
aho$EnumType	F	p	Ljava/lang/String;	name
aho$EnumType	F	q	[Laho$a;	$VALUES
aho$EnumType	M	a	()I	getMetadata
aho$EnumType	M	a	(I)Laho$a;	byMetadata
aho$EnumType	M	l	()Ljava/lang/String;	getName
ahq$TileEntityJukebox	F	a	Lzx;	record
ahq$TileEntityJukebox	M	a	()Lzx;	getRecord
ahq$TileEntityJukebox	M	a	(Ldn;)V	readFromNBT
ahq$TileEntityJukebox	M	a	(Lzx;)V	setRecord
ahq$TileEntityJukebox	M	b	(Ldn;)V	writeToNBT
ahr$1	F	a	[I	field_180190_a
ahu$1	F	a	[I	field_180165_a
ahu$1	F	b	[I	field_180163_b
ahu$1	F	c	[I	field_180164_c
ahu$EnumOrientation	F	a	Lahu$a;	DOWN_X
ahu$EnumOrientation	F	b	Lahu$a;	EAST
ahu$EnumOrientation	F	c	Lahu$a;	WEST
ahu$EnumOrientation	F	d	Lahu$a;	SOUTH
ahu$EnumOrientation	F	e	Lahu$a;	NORTH
ahu$EnumOrientation	F	f	Lahu$a;	UP_Z
ahu$EnumOrientation	F	g	Lahu$a;	UP_X
ahu$EnumOrientation	F	h	Lahu$a;	DOWN_Z
ahu$EnumOrientation	F	i	[Lahu$a;	META_LOOKUP
ahu$EnumOrientation	F	j	I	meta
ahu$EnumOrientation	F	k	Ljava/lang/String;	name
ahu$EnumOrientation	F	l	Lcq;	facing
ahu$EnumOrientation	F	m	[Lahu$a;	$VALUES
ahu$EnumOrientation	M	a	()I	getMetadata
ahu$EnumOrientation	M	a	(I)Lahu$a;	byMetadata
ahu$EnumOrientation	M	a	(Lcq;Lcq;)Lahu$a;	forFacings
ahu$EnumOrientation	M	c	()Lcq;	getFacing
ahu$EnumOrientation	M	l	()Ljava/lang/String;	getName
ahw$1	F	a	[I	field_180167_a
ahw$EnumAxis	F	a	Lahw$a;	X
ahw$EnumAxis	F	b	Lahw$a;	Y
ahw$EnumAxis	F	c	Lahw$a;	Z
ahw$EnumAxis	F	d	Lahw$a;	NONE
ahw$EnumAxis	F	e	Ljava/lang/String;	name
ahw$EnumAxis	F	f	[Lahw$a;	$VALUES
ahw$EnumAxis	M	a	(Lcq$a;)Lahw$a;	fromFacingAxis
ahw$EnumAxis	M	l	()Ljava/lang/String;	getName
ahz$1	F	a	[I	field_180178_a
ahz$EnumType	F	a	Lahz$a;	STONE
ahz$EnumType	F	b	Lahz$a;	COBBLESTONE
ahz$EnumType	F	c	Lahz$a;	STONEBRICK
ahz$EnumType	F	d	Lahz$a;	MOSSY_STONEBRICK
ahz$EnumType	F	e	Lahz$a;	CRACKED_STONEBRICK
ahz$EnumType	F	f	Lahz$a;	CHISELED_STONEBRICK
ahz$EnumType	F	g	[Lahz$a;	META_LOOKUP
ahz$EnumType	F	h	I	meta
ahz$EnumType	F	i	Ljava/lang/String;	name
ahz$EnumType	F	j	Ljava/lang/String;	unlocalizedName
ahz$EnumType	F	k	[Lahz$a;	$VALUES
ahz$EnumType	M	a	()I	getMetadata
ahz$EnumType	M	a	(I)Lahz$a;	byMetadata
ahz$EnumType	M	a	(Lalz;)Lahz$a;	forModelBlock
ahz$EnumType	M	c	()Ljava/lang/String;	getUnlocalizedName
ahz$EnumType	M	d	()Lalz;	getModelBlock
ahz$EnumType	M	l	()Ljava/lang/String;	getName
ahz$a$1	M	d	()Lalz;	getModelBlock
ahz$a$2	M	d	()Lalz;	getModelBlock
ahz$a$3	M	d	()Lalz;	getModelBlock
ahz$a$4	M	d	()Lalz;	getModelBlock
ahz$a$5	M	d	()Lalz;	getModelBlock
ahz$a$6	M	d	()Lalz;	getModelBlock
aif$1	M	a	(Laio$a;)Z	apply
aig$1	M	a	(Laio$a;)Z	apply
aig$2	F	a	[I	field_181093_a
aig$2	F	b	[I	field_180191_a
aih$EnumType	F	a	Laih$a;	RED_SANDSTONE
aih$EnumType	F	b	[Laih$a;	META_LOOKUP
aih$EnumType	F	c	I	meta
aih$EnumType	F	d	Ljava/lang/String;	name
aih$EnumType	F	e	Larn;	field_181069_e
aih$EnumType	F	f	[Laih$a;	$VALUES
aih$EnumType	M	a	()I	getMetadata
aih$EnumType	M	a	(I)Laih$a;	byMetadata
aih$EnumType	M	c	()Larn;	func_181068_c
aih$EnumType	M	d	()Ljava/lang/String;	getUnlocalizedName
aih$EnumType	M	l	()Ljava/lang/String;	getName
aik$1	M	a	(Laio$a;)Z	apply
ail$1	M	a	(Laio$a;)Z	apply
ail$2	F	a	[I	field_181094_a
ail$2	F	b	[I	field_180203_a
aio$EnumType	F	a	Laio$a;	OAK
aio$EnumType	F	b	Laio$a;	SPRUCE
aio$EnumType	F	c	Laio$a;	BIRCH
aio$EnumType	F	d	Laio$a;	JUNGLE
aio$EnumType	F	e	Laio$a;	ACACIA
aio$EnumType	F	f	Laio$a;	DARK_OAK
aio$EnumType	F	g	[Laio$a;	META_LOOKUP
aio$EnumType	F	h	I	meta
aio$EnumType	F	i	Ljava/lang/String;	name
aio$EnumType	F	j	Ljava/lang/String;	unlocalizedName
aio$EnumType	F	k	Larn;	mapColor
aio$EnumType	F	l	[Laio$a;	$VALUES
aio$EnumType	M	a	()I	getMetadata
aio$EnumType	M	a	(I)Laio$a;	byMetadata
aio$EnumType	M	c	()Larn;	getMapColor
aio$EnumType	M	d	()Ljava/lang/String;	getUnlocalizedName
aio$EnumType	M	l	()Ljava/lang/String;	getName
aip$Size	F	a	Ladm;	world
aip$Size	F	b	Lcq$a;	axis
aip$Size	F	c	Lcq;	field_150866_c
aip$Size	F	d	Lcq;	field_150863_d
aip$Size	F	e	I	field_150864_e
aip$Size	F	f	Lcj;	field_150861_f
aip$Size	F	g	I	field_150862_g
aip$Size	F	h	I	field_150868_h
aip$Size	M	a	()I	func_181100_a
aip$Size	M	a	(Lafh;)Z	func_150857_a
aip$Size	M	a	(Laip$a;)I	access$000
aip$Size	M	a	(Lcj;Lcq;)I	func_180120_a
aip$Size	M	b	()I	func_181101_b
aip$Size	M	b	(Laip$a;)I	access$100
aip$Size	M	c	()I	func_150858_a
aip$Size	M	c	(Laip$a;)I	access$200
aip$Size	M	d	()Z	func_150860_b
aip$Size	M	d	(Laip$a;)Lcq;	access$300
aip$Size	M	e	()V	func_150859_c
aip$Size	M	e	(Laip$a;)Lcj;	access$400
ais$1	M	a	(Lafe$b;)Z	apply
ais$2	F	a	[I	field_180121_a
ait$1	F	a	[I	field_180127_a
ait$Sensitivity	F	a	Lait$a;	EVERYTHING
ait$Sensitivity	F	b	Lait$a;	MOBS
ait$Sensitivity	F	c	[Lait$a;	$VALUES
aiu$EnumType	F	a	Laiu$a;	ROUGH
aiu$EnumType	F	b	Laiu$a;	BRICKS
aiu$EnumType	F	c	Laiu$a;	DARK
aiu$EnumType	F	d	[Laiu$a;	META_LOOKUP
aiu$EnumType	F	e	I	meta
aiu$EnumType	F	f	Ljava/lang/String;	name
aiu$EnumType	F	g	Ljava/lang/String;	unlocalizedName
aiu$EnumType	F	h	[Laiu$a;	$VALUES
aiu$EnumType	M	a	()I	getMetadata
aiu$EnumType	M	a	(I)Laiu$a;	byMetadata
aiu$EnumType	M	c	()Ljava/lang/String;	getUnlocalizedName
aiu$EnumType	M	l	()Ljava/lang/String;	getName
aiv$1	M	a	(Lalz;)Z	apply
aiw$1	F	a	[I	field_180101_a
aiw$EnumType	F	a	Laiw$a;	DEFAULT
aiw$EnumType	F	b	Laiw$a;	CHISELED
aiw$EnumType	F	c	Laiw$a;	LINES_Y
aiw$EnumType	F	d	Laiw$a;	LINES_X
aiw$EnumType	F	e	Laiw$a;	LINES_Z
aiw$EnumType	F	f	[Laiw$a;	META_LOOKUP
aiw$EnumType	F	g	I	meta
aiw$EnumType	F	h	Ljava/lang/String;	field_176805_h
aiw$EnumType	F	i	Ljava/lang/String;	unlocalizedName
aiw$EnumType	F	j	[Laiw$a;	$VALUES
aiw$EnumType	M	a	()I	getMetadata
aiw$EnumType	M	a	(I)Laiw$a;	byMetadata
aiw$EnumType	M	l	()Ljava/lang/String;	getName
aiz$EnumType	F	a	Laiz$a;	DEFAULT
aiz$EnumType	F	b	Laiz$a;	CHISELED
