src	src_class	ref_fqn	score	margin	strings	members	sample
src/main/java/com/moonsworth/lunar/genesis/Absent.java	Absent	com.google.common.base.Absent	83.00	38.30	1	37	Optional.absent(); Absent; Collections; Function
src/main/java/com/moonsworth/lunar/genesis/AbstractBaseGraph.java	AbstractBaseGraph	com.google.common.graph.AbstractBaseGraph	101.50	29.79	0	39	AbstractBaseGraph; BaseGraph; Node
src/main/java/com/moonsworth/lunar/genesis/AbstractBiMap$Inverse.java	AbstractBiMap$Inverse	com.google.common.collect.AbstractBiMap$Inverse	40.22	12.09	0	16	AbstractBiMap$Inverse; GwtIncompatible; Map
src/main/java/com/moonsworth/lunar/genesis/AbstractByteHasher.java	AbstractByteHasher	com.google.common.hash.AbstractByteHasher	80.36	24.27	0	32	AbstractByteHasher; AbstractHasher; Buffer
src/main/java/com/moonsworth/lunar/genesis/AbstractCache.java	AbstractCache	com.google.common.cache.AbstractCache	65.72	21.71	0	30	AbstractCache; Cache; CacheStats
src/main/java/com/moonsworth/lunar/genesis/AbstractCatchingFuture$AsyncCatchingFuture.java	AbstractCatchingFuture$AsyncCatchingFuture	com.google.common.util.concurrent.AbstractCatchingFuture$AsyncCatchingFuture	46.19	11.74	0	16	AbstractCatchingFuture$AsyncCatchingFuture; AsyncFunction; Class
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionBase2.java	AbstractCollectionBase2	com.google.common.collect.EnumMultiset	168.94	77.02	2	69	Expected an ; too many occurrences: %s; Arrays; CanIgnoreReturnValue; Class
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionBase3.java	AbstractCollectionBase3	com.google.common.collect.AbstractMapBasedMultiset	135.46	51.03	2	60	Stream data required; too many occurrences: %s; CanIgnoreReturnValue; Entry; InvalidObjectException
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionBase4.java	AbstractCollectionBase4	com.google.common.collect.ConcurrentHashMultiset	227.66	133.22	3	93	 occurrences to a count of ; Overflow adding ; ArithmeticException; ArrayList; AssertionError
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionBase52.java	AbstractCollectionBase52	com.google.common.collect.TreeMultiset	172.34	75.59	0	74	AssertionError; CanIgnoreReturnValue; ClassCastException
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator.java	AbstractCollectionIterator	com.google.common.collect.ImmutableCollection	98.95	37.62	0	51	AbstractCollection; CanIgnoreReturnValue; Collection
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator3.java	AbstractCollectionIterator3	com.google.common.collect.ImmutableList	174.33	73.69	1	82	Use SerializedForm; Arrays; CanIgnoreReturnValue; Collection
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator32.java	AbstractCollectionIterator32	com.google.common.collect.SingletonImmutableList	30.02	8.00	0	17	Collections; Spliterator; String
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator42.java	AbstractCollectionIterator42	com.google.common.collect.ImmutableMultiset	100.68	30.33	0	57	Arrays; CanIgnoreReturnValue; Collection
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator4222.java	AbstractCollectionIterator4222	com.google.common.collect.ImmutableSortedMultiset	97.99	35.72	0	50	ArrayList; Arrays; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator42222.java	AbstractCollectionIterator42222	com.google.common.collect.RegularImmutableSortedMultiset	56.68	20.59	0	30	CLOSED; Comparable; Comparator
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator423.java	AbstractCollectionIterator423	com.google.common.collect.JdkBackedImmutableMultiset	39.53	11.81	0	25	Collection; HashMap; Integer
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator424.java	AbstractCollectionIterator424	com.google.common.collect.RegularImmutableMultiset	57.17	17.48	0	31	Arrays; Collection; LazyInit
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator5.java	AbstractCollectionIterator5	com.google.common.collect.ImmutableSet	178.31	73.70	1	74	collection too large; CEILING; Collection; Collector
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator55.java	AbstractCollectionIterator55	com.google.common.collect.RegularImmutableSet	54.40	14.65	0	27	Nullable; Object; Spliterator
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator562.java	AbstractCollectionIterator562	com.google.common.collect.ImmutableSortedSet	159.62	52.81	1	71	Use SerializedForm; Arrays; CanIgnoreReturnValue; Collection
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator5622.java	AbstractCollectionIterator5622	com.google.common.collect.ContiguousSet	47.82	19.44	0	24	Comparable; Comparator; Deprecated
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator56222.java	AbstractCollectionIterator56222	com.google.common.collect.RegularContiguousSet	74.00	33.61	0	37	CLOSED; ClassCastException; Collection
src/main/java/com/moonsworth/lunar/genesis/AbstractCollectionIterator5624.java	AbstractCollectionIterator5624	com.google.common.collect.RegularImmutableSortedSet	125.61	51.99	0	57	ClassCastException; Collection; Collections
src/main/java/com/moonsworth/lunar/genesis/AbstractCompositeHashFunction$1.java	AbstractCompositeHashFunction$1	com.google.common.hash.AbstractCompositeHashFunction$1	36.60	13.81	0	13	AbstractCompositeHashFunction; AbstractCompositeHashFunction$1; Buffer
src/main/java/com/moonsworth/lunar/genesis/AbstractCompositeHashFunction.java	AbstractCompositeHashFunction	com.google.common.hash.AbstractCompositeHashFunction	36.85	13.77	0	13	AbstractCompositeHashFunction; AbstractCompositeHashFunction$1; AbstractHashFunction
src/main/java/com/moonsworth/lunar/genesis/AbstractDirectedNetworkConnections.java	AbstractDirectedNetworkConnections	com.google.common.graph.AbstractDirectedNetworkConnections	83.79	21.28	0	32	AbstractDirectedNetworkConnections; Collections; Map
src/main/java/com/moonsworth/lunar/genesis/AbstractExecutionThreadService$1$1.java	AbstractExecutionThreadService$1$1	com.google.common.util.concurrent.AbstractExecutionThreadService$1$1	17.51	7.43	0	6	AbstractExecutionThreadService$1$1; String; Supplier
src/main/java/com/moonsworth/lunar/genesis/AbstractExecutionThreadService$2.java	AbstractExecutionThreadService$2	com.google.common.util.concurrent.AbstractExecutionThreadService$2	28.76	13.32	0	11	AbstractExecutionThreadService$2; Executor; Runnable
src/main/java/com/moonsworth/lunar/genesis/AbstractExecutorServiceBase.java	AbstractExecutorServiceBase	com.google.common.util.concurrent.AbstractListeningExecutorService	37.28	14.21	0	19	AbstractExecutorService; Callable; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/AbstractFuture$Cancellation.java	AbstractFuture$Cancellation	com.google.common.util.concurrent.AbstractFuture$Cancellation	19.59	5.00	0	9	AbstractFuture$Cancellation; Nullable; Throwable
src/main/java/com/moonsworth/lunar/genesis/AbstractFuture$Failure$1.java	AbstractFuture$Failure$1	com.google.common.util.concurrent.AbstractFuture$Failure$1	16.04	7.66	0	5	AbstractFuture$Failure$1; String; Throwable
src/main/java/com/moonsworth/lunar/genesis/AbstractFuture$Failure.java	AbstractFuture$Failure	com.google.common.util.concurrent.AbstractFuture$Failure	31.40	14.85	0	10	AbstractFuture$Failure; Failure; Preconditions
src/main/java/com/moonsworth/lunar/genesis/AbstractFuture$SetFuture.java	AbstractFuture$SetFuture	com.google.common.util.concurrent.AbstractFuture$SetFuture	17.82	6.41	0	6	AbstractFuture$SetFuture; ListenableFuture; Object
src/main/java/com/moonsworth/lunar/genesis/AbstractFuture$Trusted.java	AbstractFuture$Trusted	com.google.common.util.concurrent.AbstractFuture$Trusted	11.96	4.29	0	2	AbstractFuture$Trusted; ListenableFuture
src/main/java/com/moonsworth/lunar/genesis/AbstractGraphBuilder.java	AbstractGraphBuilder	com.google.common.graph.AbstractGraphBuilder	16.23	5.00	0	5	AbstractGraphBuilder; Integer; Optional
src/main/java/com/moonsworth/lunar/genesis/AbstractHashFunction.java	AbstractHashFunction	com.google.common.hash.AbstractHashFunction	57.95	20.77	0	24	AbstractHashFunction; ByteBuffer; CharSequence
src/main/java/com/moonsworth/lunar/genesis/AbstractHasher.java	AbstractHasher	com.google.common.hash.AbstractHasher	77.12	35.78	0	33	AbstractHasher; Buffer; ByteBuffer
src/main/java/com/moonsworth/lunar/genesis/AbstractIdleService$1.java	AbstractIdleService$1	com.google.common.util.concurrent.AbstractIdleService$1	26.06	10.12	0	12	AbstractIdleService$1; Executor; Runnable
src/main/java/com/moonsworth/lunar/genesis/AbstractIdleService$DelegateService.java	AbstractIdleService$DelegateService	com.google.common.util.concurrent.AbstractIdleService$DelegateService	23.27	9.16	0	8	AbstractIdleService$DelegateService; String; com
src/main/java/com/moonsworth/lunar/genesis/AbstractIdleService$ThreadNameSupplier.java	AbstractIdleService$ThreadNameSupplier	com.google.common.util.concurrent.AbstractIdleService$ThreadNameSupplier	17.51	5.96	0	6	AbstractIdleService$ThreadNameSupplier; String; Supplier
src/main/java/com/moonsworth/lunar/genesis/AbstractInvocationHandler.java	AbstractInvocationHandler	com.google.common.reflect.AbstractInvocationHandler	65.77	39.66	0	31	AbstractInvocationHandler; Arrays; Beta
src/main/java/com/moonsworth/lunar/genesis/AbstractListIterator.java	AbstractListIterator	com.google.common.collect.CartesianList	71.36	41.27	0	36	AbstractList; ArithmeticException; IllegalArgumentException
src/main/java/com/moonsworth/lunar/genesis/AbstractListMultimap.java	AbstractListMultimap	com.google.common.collect.AbstractListMultimap	64.58	17.78	0	33	AbstractListMultimap; CanIgnoreReturnValue; Collection
src/main/java/com/moonsworth/lunar/genesis/AbstractListeningExecutorService.java	AbstractListeningExecutorService	com.google.common.util.concurrent.AbstractListeningExecutorService	57.33	27.22	0	24	AbstractExecutorService; AbstractListeningExecutorService; Beta
src/main/java/com/moonsworth/lunar/genesis/AbstractLoadingCache.java	AbstractLoadingCache	com.google.common.cache.AbstractLoadingCache	53.99	21.52	0	22	AbstractCache; AbstractLoadingCache; ExecutionException
src/main/java/com/moonsworth/lunar/genesis/AbstractMapLoader$Data16.java	AbstractMapLoader$Data16	com.google.common.cache.LocalCache$LoadingSerializationProxy	31.24	11.24	0	18	Iterable; Nullable; Object
src/main/java/com/moonsworth/lunar/genesis/AbstractMapLoader$Data24.java	AbstractMapLoader$Data24	com.google.common.cache.LocalCache$AbstractCacheSet	23.30	8.32	0	16	AbstractSet; ConcurrentMap; Object
src/main/java/com/moonsworth/lunar/genesis/AbstractMapLoader$Data30.java	AbstractMapLoader$Data30	com.google.common.cache.LocalCache$Segment	452.21	262.91	2	143	Recursive load of: %s; Weights must be non-negative; AssertionError; AtomicInteger; AtomicReferenceArray
src/main/java/com/moonsworth/lunar/genesis/AbstractMapLoader$Data32.java	AbstractMapLoader$Data32	com.google.common.cache.LocalCache$LoadingValueReference	84.31	23.06	0	38	BiFunction; ExecutionException; InterruptedException
src/main/java/com/moonsworth/lunar/genesis/AbstractMapLoader$Data35.java	AbstractMapLoader$Data35	com.google.common.cache.LocalCache$LocalLoadingCache	29.25	8.61	0	15	ExecutionException; Iterable; Object
src/main/java/com/moonsworth/lunar/genesis/AbstractMapLoader$Data41.java	AbstractMapLoader$Data41	com.google.common.cache.LocalCache$ManualSerializationProxy	33.10	11.08	0	19	INSTANCE; NANOSECONDS; Nullable
src/main/java/com/moonsworth/lunar/genesis/AbstractMapLoader$Type2.java	AbstractMapLoader$Type2	com.google.common.cache.LocalCache$EntryFactory	112.35	73.19	0	33	ACCESS_MASK; Nullable; STRONG
src/main/java/com/moonsworth/lunar/genesis/AbstractMapLoader_2.java	AbstractMapLoader_2	com.google.common.cache.LocalCache	408.98	212.74	1	152	 returned null map from loadAll; AbstractMap; ArrayList; AtomicReferenceArray
src/main/java/com/moonsworth/lunar/genesis/AbstractNonStreamingHashFunction$ExposedByteArrayOutputStream.java	AbstractNonStreamingHashFunction$ExposedByteArrayOutputStream	com.google.common.hash.AbstractNonStreamingHashFunction$ExposedByteArrayOutputStream	36.61	17.23	0	15	AbstractNonStreamingHashFunction$ExposedByteArrayOutputStream; Arrays; ByteArrayOutputStream
src/main/java/com/moonsworth/lunar/genesis/AbstractQueueIterator.java	AbstractQueueIterator	com.google.common.collect.MinMaxPriorityQueue	178.62	69.11	1	66	negative index; AbstractQueue; CanIgnoreReturnValue; Collection
src/main/java/com/moonsworth/lunar/genesis/AbstractScheduledService$CustomScheduler$Schedule.java	AbstractScheduledService$CustomScheduler$Schedule	com.google.common.util.concurrent.AbstractScheduledService$CustomScheduler$Schedule	18.06	8.19	0	8	AbstractScheduledService$CustomScheduler$Schedule; Preconditions; TimeUnit
src/main/java/com/moonsworth/lunar/genesis/AbstractScheduledService$Scheduler.java	AbstractScheduledService$Scheduler	com.google.common.util.concurrent.AbstractScheduledService$Scheduler	72.23	38.44	2	21	delay must be > 0, found %s; period must be > 0, found %s; AbstractScheduledService$Scheduler; Duration; Future
src/main/java/com/moonsworth/lunar/genesis/AbstractSequentialIterator.java	AbstractSequentialIterator	com.google.common.collect.AbstractSequentialIterator	31.36	12.38	0	16	AbstractSequentialIterator; GwtCompatible; NoSuchElementException
src/main/java/com/moonsworth/lunar/genesis/AbstractSetBase2.java	AbstractSetBase2	com.google.common.graph.IncidentEdgeSet	44.73	15.50	0	25	AbstractSet; Nullable; Object
src/main/java/com/moonsworth/lunar/genesis/AbstractSetImpl.java	AbstractSetImpl	com.google.common.graph.EdgesConnecting	21.99	5.51	0	17	AbstractSet; Map; Nullable
src/main/java/com/moonsworth/lunar/genesis/AbstractSetMultimap.java	AbstractSetMultimap	com.google.common.collect.AbstractSetMultimap	68.98	19.45	0	35	AbstractSetMultimap; CanIgnoreReturnValue; Collection
src/main/java/com/moonsworth/lunar/genesis/AbstractSortedKeySortedSetMultimap.java	AbstractSortedKeySortedSetMultimap	com.google.common.collect.AbstractSortedKeySortedSetMultimap	31.46	11.10	0	13	AbstractSortedKeySortedSetMultimap; Collection; GwtCompatible
src/main/java/com/moonsworth/lunar/genesis/AbstractStreamingHasher.java	AbstractStreamingHasher	com.google.common.hash.AbstractStreamingHasher	92.87	38.19	0	34	AbstractHasher; AbstractStreamingHasher; Buffer
src/main/java/com/moonsworth/lunar/genesis/AbstractTransformFuture$AsyncTransformFuture.java	AbstractTransformFuture$AsyncTransformFuture	com.google.common.util.concurrent.AbstractTransformFuture$AsyncTransformFuture	50.14	15.68	0	19	AbstractTransformFuture$AsyncTransformFuture; AsyncFunction; Did
src/main/java/com/moonsworth/lunar/genesis/AbstractTransformFuture$TransformFuture.java	AbstractTransformFuture$TransformFuture	com.google.common.util.concurrent.AbstractTransformFuture$TransformFuture	27.59	8.11	0	12	AbstractTransformFuture$TransformFuture; Function; ListenableFuture
src/main/java/com/moonsworth/lunar/genesis/AbstractValueGraph.java	AbstractValueGraph	com.google.common.graph.AbstractValueGraph	75.11	23.97	2	27	, allowsSelfLoops: ; isDirected: ; AbstractBaseGraph; AbstractValueGraph; Beta
src/main/java/com/moonsworth/lunar/genesis/AccessibleObjectImpl.java	AccessibleObjectImpl	com.google.common.reflect.Element	92.39	41.94	0	41	AccessibleObject; Annotation; Class
src/main/java/com/moonsworth/lunar/genesis/AllEqualOrdering.java	AllEqualOrdering	com.google.common.collect.AllEqualOrdering	56.86	17.92	1	23	Ordering.allEqual(); AllEqualOrdering; GwtCompatible; Iterable
src/main/java/com/moonsworth/lunar/genesis/AllowConcurrentEvents.java	AllowConcurrentEvents	com.google.common.eventbus.AllowConcurrentEvents	24.26	8.80	0	11	AllowConcurrentEvents; Beta; ElementType
src/main/java/com/moonsworth/lunar/genesis/AnnotatedElementIterator.java	AnnotatedElementIterator	com.google.common.reflect.Parameter	72.72	42.09	0	35	AnnotatedElement; AnnotatedType; Annotation
src/main/java/com/moonsworth/lunar/genesis/AppendableWriter.java	AppendableWriter	com.google.common.io.AppendableWriter	56.04	26.96	0	26	Appendable; AppendableWriter; Cannot
src/main/java/com/moonsworth/lunar/genesis/ArrayBasedCharEscaper.java	ArrayBasedCharEscaper	com.google.common.escape.ArrayBasedCharEscaper	45.26	13.46	0	18	ArrayBasedCharEscaper; ArrayBasedEscaperMap; Beta
src/main/java/com/moonsworth/lunar/genesis/ArrayBasedEscaperMap.java	ArrayBasedEscaperMap	com.google.common.escape.ArrayBasedEscaperMap	41.16	20.19	0	19	ArrayBasedEscaperMap; Beta; Character
src/main/java/com/moonsworth/lunar/genesis/ArrayBasedUnicodeEscaper.java	ArrayBasedUnicodeEscaper	com.google.common.escape.ArrayBasedUnicodeEscaper	61.96	30.16	0	28	ArrayBasedEscaperMap; ArrayBasedUnicodeEscaper; Beta
src/main/java/com/moonsworth/lunar/genesis/ArrayListMultimap.java	ArrayListMultimap	com.google.common.collect.ArrayListMultimap	78.93	27.67	0	32	ArrayList; ArrayListMultimap; CollectPreconditions
src/main/java/com/moonsworth/lunar/genesis/ArrayListMultimapGwtSerializationDependencies.java	ArrayListMultimapGwtSerializationDependencies	com.google.common.collect.ArrayListMultimapGwtSerializationDependencies	17.72	5.00	0	8	ArrayListMultimapGwtSerializationDependencies; Collection; GwtCompatible
src/main/java/com/moonsworth/lunar/genesis/ArrayTable$ArrayMap.java	ArrayTable$ArrayMap	com.google.common.collect.ArrayTable$ArrayMap	69.84	27.76	0	39	ArrayTable$ArrayMap; Entry; IllegalArgumentException
src/main/java/com/moonsworth/lunar/genesis/Ascii.java	Ascii	com.google.common.base.Ascii	70.38	42.24	0	27	Ascii; CharSequence; GwtCompatible
src/main/java/com/moonsworth/lunar/genesis/AsyncCallable.java	AsyncCallable	com.google.common.util.concurrent.AsyncCallable	21.27	7.82	0	7	AsyncCallable; Beta; FunctionalInterface
src/main/java/com/moonsworth/lunar/genesis/AsyncFunction.java	AsyncFunction	com.google.common.util.concurrent.AsyncFunction	25.06	9.54	0	11	AsyncFunction; FunctionalInterface; GwtCompatible
src/main/java/com/moonsworth/lunar/genesis/AtomicDouble.java	AtomicDouble	com.google.common.util.concurrent.AtomicDouble	99.63	40.60	0	41	AtomicDouble; AtomicLongFieldUpdater; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/AtomicLongMap.java	AtomicLongMap	com.google.common.util.concurrent.AtomicLongMap	165.13	99.45	0	68	AtomicBoolean; AtomicLong; AtomicLongMap
src/main/java/com/moonsworth/lunar/genesis/AtomicReferenceTask.java	AtomicReferenceTask	com.google.common.util.concurrent.InterruptibleTask	141.91	74.56	2	48	running=[NOT STARTED YET]; running=[RUNNING ON ; AtomicReference; DONE; FULL
src/main/java/com/moonsworth/lunar/genesis/Atomics.java	Atomics	com.google.common.util.concurrent.Atomics	39.84	22.86	0	16	AtomicReference; AtomicReferenceArray; Atomics
src/main/java/com/moonsworth/lunar/genesis/BaseEncoding$1.java	BaseEncoding$1	com.google.common.io.BaseEncoding$1	23.02	7.88	0	7	BaseEncoding$1; CharSink; OutputStream
src/main/java/com/moonsworth/lunar/genesis/BaseEncoding$2.java	BaseEncoding$2	com.google.common.io.BaseEncoding$2	19.19	7.37	0	6	BaseEncoding$2; InputStream; com
src/main/java/com/moonsworth/lunar/genesis/BaseEncoding$3.java	BaseEncoding$3	com.google.common.io.BaseEncoding$3	20.55	7.19	0	9	BaseEncoding$3; Reader; String
src/main/java/com/moonsworth/lunar/genesis/BaseEncoding$4.java	BaseEncoding$4	com.google.common.io.BaseEncoding$4	28.91	15.90	0	13	Appendable; BaseEncoding$4; CharSequence
src/main/java/com/moonsworth/lunar/genesis/BaseEncoding$SeparatedBaseEncoding.java	BaseEncoding$SeparatedBaseEncoding	com.google.common.io.BaseEncoding$SeparatedBaseEncoding	149.45	60.91	2	47	.withSeparator("; Already have a separator; Already; Appendable; BaseEncoding$SeparatedBaseEncoding
src/main/java/com/moonsworth/lunar/genesis/BaseImmutableMultimap.java	BaseImmutableMultimap	com.google.common.collect.BaseImmutableMultimap	15.54	8.57	0	4	AbstractMultimap; BaseImmutableMultimap; GwtCompatible
src/main/java/com/moonsworth/lunar/genesis/BiPredicateLoader.java	BiPredicateLoader	com.google.common.base.Equivalence	45.54	11.66	0	24	BiPredicate; Deprecated; ForOverride
src/main/java/com/moonsworth/lunar/genesis/BiPredicateLoader2.java	BiPredicateLoader2	com.google.common.base.PairwiseEquivalence	45.59	19.47	1	24	.pairwise(); Iterable; Iterator; Nullable
src/main/java/com/moonsworth/lunar/genesis/BloomFilterStrategies$LockFreeBitArray.java	BloomFilterStrategies$LockFreeBitArray	com.google.common.hash.BloomFilterStrategies$LockFreeBitArray	98.87	47.16	1	39	data length is zero!; Arrays; AtomicLongArray; BitArrays
src/main/java/com/moonsworth/lunar/genesis/BoundType.java	BoundType	com.google.common.collect.BoundType	27.30	10.02	0	8	BoundType; CLOSED; GwtCompatible
src/main/java/com/moonsworth/lunar/genesis/ByteProcessor.java	ByteProcessor	com.google.common.io.ByteProcessor	48.58	26.46	1	13	Implement it normally; Beta; ByteProcessor; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/ByteSource$ByteArrayByteSource.java	ByteSource$ByteArrayByteSource	com.google.common.io.ByteSource$ByteArrayByteSource	116.92	58.81	3	37	ByteSource.wrap(; length (%s) may not be negative; Arrays; Ascii; ByteArrayInputStream
src/main/java/com/moonsworth/lunar/genesis/ByteSource$ConcatenatedByteSource.java	ByteSource$ConcatenatedByteSource	com.google.common.io.ByteSource$ConcatenatedByteSource	53.90	22.65	1	22	ByteSource.concat(; ByteSource; ByteSource$ConcatenatedByteSource; Collection
src/main/java/com/moonsworth/lunar/genesis/ByteSource$SlicedByteSource.java	ByteSource$SlicedByteSource	com.google.common.io.ByteSource$SlicedByteSource	92.28	34.27	2	31	length (%s) may not be negative; offset (%s) may not be negative; ByteArrayInputStream; ByteSource$SlicedByteSource; InputStream
src/main/java/com/moonsworth/lunar/genesis/ByteStreams$ByteArrayDataInputStream.java	ByteStreams$ByteArrayDataInputStream	com.google.common.io.ByteStreams$ByteArrayDataInputStream	72.96	19.95	0	26	AssertionError; ByteArrayDataInput; ByteArrayInputStream
src/main/java/com/moonsworth/lunar/genesis/ByteStreams$ByteArrayDataOutputStream.java	ByteStreams$ByteArrayDataOutputStream	com.google.common.io.ByteStreams$ByteArrayDataOutputStream	63.59	17.27	0	23	AssertionError; ByteArrayDataOutput; ByteArrayOutputStream
src/main/java/com/moonsworth/lunar/genesis/ByteStreams$LimitedInputStream.java	ByteStreams$LimitedInputStream	com.google.common.io.ByteStreams$LimitedInputStream	87.18	38.38	3	26	Mark not set; Mark not supported; ByteStreams$LimitedInputStream; FilterInputStream; IOException
src/main/java/com/moonsworth/lunar/genesis/CIterator.java	CIterator	com.google.common.collect.AbstractTable	113.88	28.50	0	56	CanIgnoreReturnValue; Collection; Iterator
src/main/java/com/moonsworth/lunar/genesis/CIterator2.java	CIterator2	com.google.common.collect.StandardTable	134.87	43.51	0	63	CanIgnoreReturnValue; Collection; Entry
src/main/java/com/moonsworth/lunar/genesis/CIterator23.java	CIterator23	com.google.common.collect.HashBasedTable	44.93	12.74	0	26	CanIgnoreReturnValue; LinkedHashMap; Map
src/main/java/com/moonsworth/lunar/genesis/CIterator3.java	CIterator3	com.google.common.collect.ArrayTable	159.67	72.75	2	71	Column %s not in %s; Row %s not in %s; Array; Arrays; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/CIterator4.java	CIterator4	com.google.common.collect.ImmutableTable	113.50	39.59	1	52	should never be called; AssertionError; BinaryOperator; CanIgnoreReturnValue
src/main/java/com/moonsworth/lunar/genesis/CIterator43.java	CIterator43	com.google.common.collect.RegularImmutableTable	43.11	12.17	0	27	Collections; Comparator; Iterable
src/main/java/com/moonsworth/lunar/genesis/CIterator433.java	CIterator433	com.google.common.collect.SparseImmutableTable	39.06	13.69	0	24	Entry; Immutable; Integer
src/main/java/com/moonsworth/lunar/genesis/Cache.java	Cache	com.google.common.cache.Cache	73.83	23.44	0	35	Cache; CacheBuilder; CacheStats
src/main/java/com/moonsworth/lunar/genesis/CacheBuilder$1.java	CacheBuilder$1	com.google.common.cache.CacheBuilder$1	35.67	9.51	0	9	AbstractCache$StatsCounter; CacheBuilder$1; CacheStats
src/main/java/com/moonsworth/lunar/genesis/CacheBuilder$3.java	CacheBuilder$3	com.google.common.cache.CacheBuilder$3	11.93	3.62	0	3	CacheBuilder$3; com; read
src/main/java/com/moonsworth/lunar/genesis/CacheBuilderSpec$RecordStatsParser.java	CacheBuilderSpec$RecordStatsParser	com.google.common.cache.CacheBuilderSpec$RecordStatsParser	50.38	23.17	1	18	recordStats already set; CacheBuilderSpec$RecordStatsParser; CacheBuilderSpec$ValueParser; Nullable
src/main/java/com/moonsworth/lunar/genesis/CacheBuilderSpec$ValueParser.java	CacheBuilderSpec$ValueParser	com.google.common.cache.CacheBuilderSpec$ValueParser	16.20	5.00	0	8	CacheBuilderSpec$ValueParser; Nullable; String
src/main/java/com/moonsworth/lunar/genesis/CacheBuilderSpec$WriteDurationParser.java	CacheBuilderSpec$WriteDurationParser	com.google.common.cache.CacheBuilderSpec$WriteDurationParser	45.25	18.58	1	13	expireAfterWrite already set; CacheBuilderSpec$WriteDurationParser; Preconditions; TimeUnit
src/main/java/com/moonsworth/lunar/genesis/CacheLoader$FunctionToCacheLoader.java	CacheLoader$FunctionToCacheLoader	com.google.common.cache.CacheLoader$FunctionToCacheLoader	20.52	8.33	0	9	CacheLoader$FunctionToCacheLoader; Function; Preconditions
src/main/java/com/moonsworth/lunar/genesis/CacheLoader$InvalidCacheLoadException.java	CacheLoader$InvalidCacheLoadException	com.google.common.cache.CacheLoader$InvalidCacheLoadException	12.16	5.00	0	4	CacheLoader$InvalidCacheLoadException; RuntimeException; String
src/main/java/com/moonsworth/lunar/genesis/CacheLoader$SupplierToCacheLoader.java	CacheLoader$SupplierToCacheLoader	com.google.common.cache.CacheLoader$SupplierToCacheLoader	20.48	7.58	0	10	CacheLoader$SupplierToCacheLoader; Object; Preconditions
src/main/java/com/moonsworth/lunar/genesis/CacheLoader$UnsupportedLoadingOperationException.java	CacheLoader$UnsupportedLoadingOperationException	com.google.common.cache.CacheLoader$UnsupportedLoadingOperationException	11.55	3.41	0	3	CacheLoader$UnsupportedLoadingOperationException; UnsupportedOperationException; com
src/main/java/com/moonsworth/lunar/genesis/Callables$4.java	Callables$4	com.google.common.util.concurrent.Callables$4	29.94	9.55	0	12	Callables; Callables$4; Runnable
src/main/java/com/moonsworth/lunar/genesis/Callables.java	Callables	com.google.common.util.concurrent.Callables	65.90	31.55	0	28	AsyncCallable; Beta; Callable
src/main/java/com/moonsworth/lunar/genesis/CaseFormat$4.java	CaseFormat$4	com.google.common.base.CaseFormat$4	16.38	5.00	0	5	CaseFormat$4; String; access$100
src/main/java/com/moonsworth/lunar/genesis/CaseFormat$StringConverter.java	CaseFormat$StringConverter	com.google.common.base.CaseFormat$StringConverter	46.72	23.72	1	19	.converterTo(; CaseFormat$StringConverter; Nullable; Object
src/main/java/com/moonsworth/lunar/genesis/CharEscaperBuilder$CharArrayDecorator.java	CharEscaperBuilder$CharArrayDecorator	com.google.common.escape.CharEscaperBuilder$CharArrayDecorator	21.20	9.51	0	7	CharEscaper; CharEscaperBuilder$CharArrayDecorator; String
src/main/java/com/moonsworth/lunar/genesis/CharMatcher$And.java	CharMatcher$And	com.google.common.base.CharMatcher$And	41.28	16.25	1	14	CharMatcher.and(; BitSet; CharMatcher; CharMatcher$And
src/main/java/com/moonsworth/lunar/genesis/CharMatcher$AnyOf.java	CharMatcher$AnyOf	com.google.common.base.CharMatcher$AnyOf	55.07	19.93	1	21	CharMatcher.anyOf("; Arrays; BitSet; CharMatcher
